iter	Logloss
199	0.1364064243
200	0.1362528242
201	0.1360686851
202	0.135840059
203	0.1357514472
204	0.1355848898
205	0.1355098319
206	0.1353777667
207	0.1351896957
208	0.1349275046
209	0.134679773
210	0.1342408164
211	0.1340943448
212	0.1338309602
213	0.1337169882
214	0.1333374578
215	0.1329691796
216	0.1326971427
217	0.1324800886
218	0.1323693984
219	0.1322977716
220	0.1320813568
221	0.1319737887
222	0.1316307217
223	0.1314182175
224	0.1312699984
225	0.1310206259
226	0.1309653447
227	0.1307620896
228	0.1305491698
229	0.130388782
230	0.1301186418
231	0.1299425051
232	0.1296697009
233	0.1295059034
234	0.1292446392
235	0.129027617
236	0.1288981624
237	0.1286380704
238	0.1283503591
239	0.1281809247
240	0.1280456841
241	0.1278580394
242	0.1277119727
243	0.127486149
244	0.1272740071
245	0.1272016344
246	0.1270643266
247	0.1269227353
248	0.1267384577
249	0.1266187849
250	0.1265495236
251	0.1262579124
252	0.126160904
253	0.125946599
254	0.1257820343
255	0.1256684032
256	0.1255586081
257	0.1254579342
258	0.1253399343
259	0.1251820079
260	0.1250737792
261	0.1248590054
262	0.1246451692
263	0.124546115
264	0.1245068172
265	0.124121895
266	0.1238270126
267	0.1237109733
268	0.1235326202
269	0.1234631032
270	0.1232298952
271	0.1231416031
272	0.123016805
273	0.1227212405
274	0.1225354285
275	0.1221411934
276	0.122011483
277	0.1219480717
278	0.1217092056
279	0.121402911
280	0.121221894
281	0.1210304345
282	0.1207242891
283	0.1205633686
284	0.1204219371
285	0.1203223074
286	0.1200716669
287	0.119792544
288	0.1196088525
289	0.1194479212
290	0.1192775918
291	0.1191061435
292	0.1190608467
293	0.1188764732
294	0.1186950726
295	0.1185686761
296	0.1184310807
297	0.1182762444
298	0.1180300686
299	0.1177076095
300	0.117560733
301	0.117349955
302	0.1172732135
303	0.1171106946
304	0.1169153139
305	0.1167355756
306	0.1165315639
307	0.1163461568
308	0.1161614104
309	0.1161101144
310	0.1160550038
311	0.115956088
312	0.1157395347
313	0.1155762699
314	0.1155154692
315	0.1152928528
316	0.1151943953
317	0.1150490532
318	0.1149302648
319	0.1148317753
320	0.114618376
321	0.1144889533
322	0.1143931064
323	0.1142811908
324	0.1140105391
325	0.1137084322
326	0.1134970788
327	0.1134365657
328	0.1132769558
329	0.1132004381
330	0.1129442886
331	0.1127761756
332	0.1126274983
333	0.1125677951
334	0.1123511565
335	0.1120689754
336	0.1119457969
337	0.1119088434
338	0.1117656004
339	0.1115781582
340	0.1114173015
341	0.1112526622
342	0.1112111587
343	0.1110887368
344	0.1109717811
345	0.1108445961
346	0.110652817
347	0.1105972802
348	0.1104798237
349	0.1102195079
350	0.1099813024
351	0.1097745096
352	0.1096265782
353	0.1095242847
354	0.109341371
355	0.1091323298
356	0.109059435
357	0.1089116954
358	0.1088584495
359	0.1086152892
360	0.1083290057
361	0.1082584871
362	0.1081510363
363	0.1080656638
364	0.1079161447
365	0.107849526
366	0.1076516093
367	0.1074032171
368	0.1072979719
369	0.107079117
370	0.1070290038
371	0.1068880305
372	0.1067866959
373	0.1067453203
374	0.1065820982
375	0.1065206688
376	0.1063884011
377	0.1063321396
378	0.1062341402
379	0.1059705745
380	0.1058140334
381	0.1056366393
382	0.1055137592
383	0.1053797866
384	0.1052500762
385	0.1051738355
386	0.1049993291
387	0.104832207
388	0.1045883434
389	0.1044332195
390	0.1042884102
391	0.1041416616
392	0.1038878457
393	0.1037674696
394	0.1035711832
395	0.1034158568
396	0.1033229508
397	0.1031060565
398	0.1028713354
399	0.1027608903
400	0.102540501
401	0.1024825453
402	0.1023126741
403	0.1021146188
404	0.101950768
405	0.1017809074
406	0.1015934225
407	0.1015440445
408	0.1013889526
409	0.1012333065
410	0.1011102026
411	0.1010085804
412	0.1008793495
413	0.1007930606
414	0.1006252779
415	0.1005735344
416	0.1004420872
417	0.1003962895
418	0.1001566242
419	0.0999877333
420	0.09979403618
421	0.09963683443
422	0.09942695149
423	0.09934149375
424	0.09916212838
425	0.09909952686
426	0.09906762405
427	0.09894319886
428	0.09887780557
429	0.09865145976
430	0.09849709239
431	0.09842355824
432	0.09827379408
433	0.09817411114
434	0.0980275543
435	0.09794848991
436	0.09789385876
437	0.09777933259
438	0.09763351099
439	0.09750674157
440	0.09736234782
441	0.09722258925
442	0.09713233649
443	0.09697997237
444	0.09692118554
445	0.09678424004
446	0.09669891016
447	0.0966491273
448	0.09659960017
449	0.0964824847
450	0.09632470754
451	0.09615985508
452	0.09603560037
453	0.0959773996
454	0.09590814899
455	0.09576609947
456	0.09562322947
457	0.0954893954
458	0.09544664521
459	0.0953068014
460	0.09523641064
461	0.0950995717
462	0.09496194424
463	0.09482936753
464	0.09476586028
465	0.09465329474
466	0.09447982191
467	0.09441082704
468	0.09436535968
469	0.09426458987
470	0.09422888303
471	0.09408885807
472	0.09404128091
473	0.09390839518
474	0.09376022936
475	0.09365799973
476	0.0935536603
477	0.09347001401
478	0.0933112885
479	0.09320443436
480	0.09317679379
481	0.09312274869
482	0.09306017913
483	0.09291811895
484	0.09285289615
485	0.09274063963
486	0.09265019507
487	0.09258557964
488	0.09242970983
489	0.09237814749
490	0.09222828743
491	0.09215971877
492	0.09208233796
493	0.09197160518
494	0.09185404218
495	0.09168251933
496	0.09153533381
497	0.09142791492
498	0.09135750286
499	0.09128953092
500	0.0911337357
501	0.09100951296
502	0.09091003247
503	0.0907455423
504	0.09068249324
505	0.09055366729
506	0.09042791015
507	0.0903148438
508	0.09023900805
509	0.09010294696
510	0.09005681896
511	0.0899836471
512	0.08980834151
513	0.089767829
514	0.08968263765
515	0.08956697134
516	0.08947183833
517	0.08936299692
518	0.08926158244
519	0.08913347575
520	0.08908939362
521	0.08901367507
522	0.08886230724
523	0.08870124284
524	0.08856520839
525	0.08850958094
526	0.08840975415
527	0.0882967837
528	0.08815069039
529	0.08807733205
530	0.08798452196
531	0.08794376437
532	0.08784882849
533	0.08779505511
534	0.08770309747
535	0.08760882756
536	0.08755535786
537	0.0875160814
538	0.08747598978
539	0.08735725467
540	0.0872312631
541	0.08712159588
542	0.08703948399
543	0.08693774985
544	0.08675972709
545	0.08665267049
546	0.08660104421
547	0.08657592901
548	0.0863812729
549	0.08629860692
550	0.08625024124
551	0.08621398563
552	0.08614304612
553	0.08605952236
554	0.08599961137
555	0.08585987944
556	0.08580509378
557	0.08576834801
558	0.08571070666
559	0.08569254955
560	0.08558702735
561	0.08553216178
562	0.08545181871
563	0.08539691051
564	0.08534273755
565	0.08532750007
566	0.08523545718
567	0.0851590993
568	0.08508176644
569	0.08498818382
570	0.08491271035
571	0.08486526638
572	0.08475696841
573	0.0846453672
574	0.08448120202
575	0.08442977287
576	0.08436555703
577	0.08432600884
578	0.08424529816
579	0.08411853939
580	0.08408118093
581	0.08397488621
582	0.08385571954
583	0.0837300583
584	0.08364377475
585	0.08355908953
586	0.08354252011
587	0.0834273333
588	0.08335467823
589	0.08329227916
590	0.08322158472
591	0.08314758173
592	0.08297751336
593	0.08284860749
594	0.08282455785
595	0.08278919199
596	0.08272374542
597	0.08265988654
598	0.08254002193
599	0.08241666229
600	0.08229251947
601	0.08220894776
602	0.08209455479
603	0.08194390622
604	0.08186141605
605	0.08179060973
606	0.08176214868
607	0.08167240207
608	0.08160851122
609	0.0815711421
610	0.08147381937
611	0.08137036968
612	0.08125535869
613	0.081177541
614	0.08113707644
615	0.08110975553
616	0.08098197383
617	0.08087361192
618	0.08079826099
619	0.08072673542
620	0.08068841796
621	0.08063229502
622	0.08053627227
623	0.08042680751
624	0.08037934756
625	0.08032173285
626	0.08025157651
627	0.08007724591
628	0.08001132518
629	0.07998513376
630	0.07994548968
631	0.07986697938
632	0.07980246517
633	0.07970302731
634	0.07965173135
635	0.07953539907
636	0.07944903027
637	0.07932193586
638	0.07926593546
639	0.07913216532
640	0.0790477092
641	0.0790212514
642	0.07890741785
643	0.07885066624
644	0.07872831355
645	0.07863890792
646	0.07860136298
647	0.07852632107
648	0.07851343848
649	0.07848876015
650	0.07846301095
651	0.07836132476
652	0.07827970835
653	0.07822529031
654	0.07816291788
655	0.0780579178
656	0.07799521505
657	0.07797959397
658	0.07794375926
659	0.07784191323
660	0.07778340878
661	0.07774672162
662	0.0776206235
663	0.07760013282
664	0.07754790983
665	0.07748423209
666	0.0774113426
667	0.07737098459
668	0.077259117
669	0.07715897587
670	0.07713589588
671	0.07706528136
672	0.07699466684
673	0.07696114439
674	0.07691932657
675	0.07688167508
676	0.07683472127
677	0.07676675466
678	0.07668661405
679	0.07658050047
680	0.07655249761
681	0.0764532995
682	0.07642316552
683	0.07640009619
684	0.07632860791
685	0.07626421092
686	0.07624537186
687	0.07617656878
688	0.07612205484
689	0.07607219206
690	0.07603611227
691	0.0760014177
692	0.07585922966
693	0.07582694325
694	0.07579343146
695	0.07570500081
696	0.07558094856
697	0.07549380191
698	0.07544401371
699	0.07538254168
700	0.07534698401
701	0.07534133655
702	0.0752706581
703	0.07518593026
704	0.07516062859
705	0.07512752171
706	0.07501598443
707	0.07498407098
708	0.07497262688
709	0.07490975364
710	0.0748907654
711	0.07482071562
712	0.07474531675
713	0.07471564096
714	0.07466551711
715	0.07460095496
716	0.07455351632
717	0.07446663073
718	0.07436637772
719	0.07434445386
720	0.07429698859
721	0.07425413718
722	0.07418861602
723	0.07412128875
724	0.0740833389
725	0.07403100935
726	0.07399809427
727	0.07396110343
728	0.07389501753
729	0.07380629918
730	0.07379090719
731	0.07364882038
732	0.07357671407
733	0.07353002665
734	0.07350769789
735	0.07345913509
736	0.07341349724
737	0.07339605939
738	0.07328305165
739	0.07323622038
740	0.07318653341
741	0.07313715546
742	0.07312230691
743	0.07305651404
744	0.07300304967
745	0.07294365014
746	0.07286448985
747	0.07279725315
748	0.07269024982
749	0.07266872555
750	0.07264788324
751	0.07252301051
752	0.07249754368
753	0.07248148572
754	0.07245737214
755	0.0723881535
756	0.07232333562
757	0.07226215661
758	0.07223411113
759	0.07218286845
760	0.07212851967
761	0.07207935482
762	0.07204358405
763	0.07192575998
764	0.07186608874
765	0.07184612018
766	0.07177923512
767	0.0717446844
768	0.07165184234
769	0.07157488242
770	0.07154167964
771	0.07150879119
772	0.07138685408
773	0.07131312813
774	0.07126815625
775	0.07123853374
776	0.07118854842
777	0.0711566989
778	0.07113507873
779	0.07100091433
780	0.07096075878
781	0.0709100702
782	0.07082464975
783	0.0707189464
784	0.07068086336
785	0.07067196063
786	0.07056178727
787	0.07047295171
788	0.07044297756
789	0.07038622595
790	0.0703577276
791	0.07021982843
792	0.07014076403
793	0.07005021292
794	0.06997185712
795	0.06995245331
796	0.06989809388
797	0.06976617781
798	0.06972048669
799	0.06964680336
800	0.06947698007
801	0.06944683011
802	0.06936677475
803	0.06932000208
804	0.0693113018
805	0.06928337353
806	0.06920808121
807	0.06904589264
808	0.06902666465
809	0.06893847908
810	0.06891324134
811	0.06890010301
812	0.06889149863
813	0.06885032014
814	0.06878938622
815	0.06869310241
816	0.06864496583
817	0.06856038184
818	0.06853365232
819	0.06838379759
820	0.06827795039
821	0.06823162526
822	0.06821535419
823	0.06820405928
824	0.06815024861
825	0.06803051187
826	0.06800064428
827	0.06793257644
828	0.06778850236
829	0.06774422843
830	0.06770522901
831	0.06766876029
832	0.06763008587
833	0.06755120794
834	0.06753129799
835	0.06749059368
836	0.06739025542
837	0.06732216094
838	0.06724413547
839	0.06721303183
840	0.06715471385
841	0.06712938554
842	0.06712010986
843	0.06708631036
844	0.06697343048
845	0.06689588451
846	0.06682096513
847	0.06673378119
848	0.06671632735
849	0.06666717316
850	0.06661888208
851	0.06660887649
852	0.06660096472
853	0.06652582158
854	0.0664520903
855	0.06641572814
856	0.06633338715
857	0.06627478147
858	0.06623901069
859	0.06620672961
860	0.06616533802
861	0.06613533191
862	0.06612753202
863	0.06607993888
864	0.0660213545
865	0.0660028724
866	0.06597293555
867	0.06591534748
868	0.06588467007
869	0.06577613767
870	0.06574307873
871	0.06572663185
872	0.06566463236
873	0.06556095358
874	0.06547458478
875	0.06541692212
876	0.06534671251
877	0.06529479853
878	0.06525954454
879	0.06521522266
880	0.06512449041
881	0.06506902812
882	0.06499719886
883	0.06490624284
884	0.06487865022
885	0.06485744562
886	0.06477699067
887	0.06465751499
888	0.06462173888
889	0.06459813677
890	0.06457081054
891	0.06448186842
892	0.0644094904
893	0.06437154589
894	0.0643562871
895	0.06431898192
896	0.06422642756
897	0.0641248426
898	0.0641032171
899	0.06408261454
900	0.0640237691
901	0.06401570816
902	0.06401209591
903	0.06394026666
904	0.06389942915
905	0.06386890624
906	0.06379898966
907	0.06374045857
908	0.06371096393
909	0.06364594358
910	0.06359902707
911	0.06356506774
912	0.06348392551
913	0.06345129279
914	0.0633491271
915	0.06332913191
916	0.06330964286
917	0.06325323222
918	0.06315801397
919	0.06308879533
920	0.06304213987
921	0.06298360878
922	0.06291551963
923	0.06287629112
924	0.06280982161
925	0.06274216934
926	0.06264423924
927	0.06261553844
928	0.06260847379
929	0.0625339913
930	0.06249690988
931	0.06240238424
932	0.06232328788
933	0.06225466595
934	0.06216906436
935	0.06207487437
936	0.06204157568
937	0.06201766456
938	0.06196845177
939	0.06192173771
940	0.06188160348
941	0.06185044656
942	0.06176896335
943	0.06176093437
944	0.06171709199
945	0.0616646772
946	0.06164708484
947	0.06161565088
948	0.06158681156
949	0.06152614402
950	0.06152173794
951	0.06151500894
952	0.06148139059
953	0.06144389893
954	0.06141872513
955	0.06137285286
956	0.06134545204
957	0.0613054137
958	0.0612696962
959	0.06118975272
960	0.06112524384
961	0.0610324817
962	0.06096389174
963	0.06087531724
964	0.0608499463
965	0.06083653093
966	0.06078737142
967	0.06075316168
968	0.06070321365
969	0.06067873779
970	0.06059014198
971	0.06053318258
972	0.06050098142
973	0.06043770327
974	0.06039260886
975	0.0603399703
976	0.06028388466
977	0.06023644602
978	0.0601468326
979	0.06011575028
980	0.06008210528
981	0.06003241299
982	0.06000265196
983	0.05993558575
984	0.05990987916
985	0.05982864636
986	0.05976114326
987	0.05973463751
988	0.05970854733
989	0.05966098082
990	0.05965145473
991	0.05961308399
992	0.05954516001
993	0.05950425324
994	0.05945732607
995	0.05942760233
996	0.05936632742
997	0.05928251597
998	0.05927028336
999	0.05919130421
